field:ID,name_zh,:LABEL
org_799,上海微小卫星工程中心,机构
org_800,广西师范学院,机构
org_801,临沂大学,机构
org_802,中国林业科学研究院亚热带林业研究所,机构
org_803,佳木斯大学,机构
org_804,国家海洋局第一海洋研究所,机构
org_805,中国科学院沈阳自动化研究所,机构
org_806,中国烟草总公司郑州烟草研究院,机构
org_807,长江师范学院,机构
org_808,中国科学院新疆理化技术研究所,机构
org_809,上海外国语大学,机构
org_810,中国农业科学院农业经济与发展研究所,机构
org_811,苏州工业园区新国大研究院,机构
org_812,广东省生物资源应用研究所,机构
org_813,深圳职业技术学院,机构
org_814,武汉工程大学,机构
org_815,上海市环境科学研究院,机构
org_816,海南省气象科学研究所,机构
org_817,南京晓庄学院,机构
org_818,中国科学院新疆天文台,机构
org_819,中国航发北京航空材料研究院,机构
org_820,江西财经大学,机构
org_821,广州地理研究所,机构
org_822,上海市气象局,机构
org_823,河南省科学院地理研究所,机构
org_824,上海市中医药研究院,机构
org_825,广东省微生物研究所,机构
org_826,盐城师范学院,机构
org_827,中国人民解放军重庆通信学院,机构
org_828,宁波工程学院,机构
org_829,合肥学院,机构
org_830,中国科学院西安光学精密机械研究所,机构
org_831,吉首大学,机构
org_832,国家海洋局第二海洋研究所,机构
org_833,齐齐哈尔医学院,机构
org_834,湖北汽车工业学院,机构
org_835,中国热带农业科学院香料饮料研究所,机构
org_836,中国热带农业科学院南亚热带作物研究所,机构
org_837,海南大学,机构
org_838,中国农业科学院麻类研究所,机构
org_839,中国电子科技集团公司第十三研究所,机构
org_840,中国工程物理研究院化工材料研究所,机构
org_841,新疆农业大学,机构
org_842,深圳市智能机器人研究院,机构
org_843,青海大学,机构
org_844,安徽省农业科学院,机构
org_845,岭南师范学院,机构
org_846,中国热带农业科学院环境与植物保护研究所,机构
org_847,长春大学,机构
org_848,长春工程学院,机构
org_849,北京航天长征飞行器研究所,机构
org_850,兰州空间技术物理研究所,机构
org_851,上海卫星工程研究所,机构
org_852,重庆理工大学,机构
org_853,淮海工学院,机构
org_854,辽东学院,机构
org_855,昆山杜克大学,机构
org_856,甘肃省治沙研究所,机构
org_857,重庆文理学院,机构
org_858,江苏省林业科学研究院,机构
org_859,广东省农业科学院蚕业与农产品加工研究所,机构
org_860,湖南工学院,机构
org_861,成都医学院,机构
org_862,中国人民解放军后勤工程学院,机构
org_863,宝鸡文理学院,机构
org_864,中国辐射防护研究院,机构
org_865,中物院成都科学技术发展中心,机构
org_866,香港科技大学,机构
org_867,广东省地震局,机构
org_868,中国科学院兰州文献情报中心,机构
org_869,教育部学位与研究生教育发展中心,机构
org_870,贵州财经大学,机构
org_871,海南师范大学,机构
org_872,苏州市职业大学,机构
org_873,北京外国语大学,机构
org_874,中国地质调查局成都地质调查中心,机构
org_875,西安地质矿产研究所,机构
org_876,中国地震局兰州地震研究所,机构
org_877,河南城建学院,机构
org_878,中国工程物理研究院材料研究所,机构
org_879,江苏省家禽科学研究所,机构
org_880,齐齐哈尔大学,机构
org_881,西京学院,机构
org_882,中国疾病预防控制中心传染病预防控制所,机构
org_883,浙江医院,机构
org_884,青岛海洋地质研究所,机构
org_885,惠州学院,机构
org_886,黑龙江省科学院自然与生态研究所,机构
org_887,邵阳学院,机构
org_888,上海市农业生物基因中心,机构
org_889,中国热带农业科学院橡胶研究所,机构
org_890,安徽科技学院,机构
org_891,中国社会科学院人口与劳动经济研究所,机构
org_892,广东省生物工程研究所,机构
org_893,西华师范大学,机构
org_894,中国航空工业集团公司沈阳空气动力研究所,机构
org_895,湖南化工研究院有限公司,机构
org_896,深圳华大基因研究院,机构
org_897,湖北工程学院,机构
org_898,中华人民共和国上海出入境检验检疫局,机构
org_899,西华大学,机构
org_900,中国气象局乌鲁木齐沙漠气象研究所,机构
org_901,山东省科学院,机构
org_902,洛阳理工学院,机构
org_903,泰州学院,机构
org_904,中国热带农业科学院热带作物品种资源研究所,机构
org_905,中国水产科学研究院东海水产研究所,机构
org_906,天津市天津医院,机构
org_907,中国科学院南京地质古生物研究所,机构
org_908,广东石油化工学院,机构
org_909,聊城大学,机构
org_910,大连海洋大学,机构
org_911,牡丹江师范学院,机构
org_912,环境保护部环境规划院,机构
org_913,中国人民解放军军械工程学院,机构
org_914,辽宁石油化工大学,机构
org_915,广东省农业科学院环境园艺研究所,机构
org_916,上海人类基因组研究中心,机构
org_917,中国建筑西南设计研究院有限公司,机构
org_918,国家测绘产品质量检验测试中心,机构
org_919,北京第二外国语学院,机构
org_920,北京石油化工学院,机构
org_921,河南科技学院,机构
org_922,中国人民解放军空军装备研究院,机构
org_923,天津市农业科学院,机构
org_924,中国信息通信研究院,机构
org_925,江苏理工学院,机构
org_926,中国农业科学院农业信息研究所,机构
org_927,辽宁省海洋水产科学研究院,机构
org_928,四川省农业科学院作物研究所,机构
org_929,三江学院,机构
org_930,中国气象局上海台风研究所,机构
org_931,中国康复研究中心,机构
org_932,北京矿产地质研究院,机构
org_933,山西财经大学,机构
org_934,福建江夏学院,机构
org_935,天津地质矿产研究所,机构
org_936,中国城市规划设计研究院,机构
org_937,中国地质科学院地球物理地球化学勘查研究所,机构
org_938,广州民航职业技术学院,机构
org_939,上海对外经贸大学,机构
org_940,上海辰山植物园,机构
org_941,深圳信息职业技术学院,机构
org_942,上海宇航系统工程研究所,机构
org_943,闽江学院,机构
org_944,衡阳师范学院,机构
org_945,农业部规划设计研究院,机构
org_946,湖北文理学院,机构
org_947,上海医药工业研究院,机构
org_948,中国人民解放军南京军区福州总医院,机构
org_949,中国农业科学院兰州畜牧与兽药研究所,机构
org_950,国家卫生计生委医院管理研究所,机构
org_951,吉林省中医药科学院,机构
org_952,长沙学院,机构
org_953,国家海洋技术中心,机构
org_954,河北省农林科学院植物保护研究所,机构
org_955,中国人民解放军总参谋部工程兵科研三所,机构
org_956,山东省林业科学研究院,机构
org_957,山东省疾病预防控制中心,机构
org_958,中国农业科学院特产研究所,机构
org_959,中国水产科学研究院长江水产研究所,机构
org_960,云南民族大学,机构
org_961,广东第二师范学院,机构
org_962,中国运载火箭技术研究院,机构
org_963,江苏省建筑科学研究院有限公司,机构
org_964,环境保护部华南环境科学研究所,机构
org_965,广西科学院,机构
org_966,三明学院,机构
org_967,中国人民解放军南京军区军事医学研究所,机构
org_968,广东财经大学,机构
org_969,云南省气候中心,机构
org_970,桂林医学院,机构
org_971,皖西学院,机构
org_972,农业部环境保护科研监测所,机构
org_973,中煤科工集团重庆研究院有限公司,机构
org_974,贵州师范学院,机构
org_975,广西壮族自治区中国科学院广西植物研究所,机构
org_976,新疆维吾尔自治区矿产实验研究所,机构
org_977,长沙矿冶研究院有限责任公司,机构
org_978,丽水学院,机构
org_979,核工业北京地质研究院,机构
org_980,黄山学院,机构
org_981,吉林财经大学,机构
org_982,水利部牧区水利科学研究所,机构
org_983,环境保护部南京环境科学研究所,机构
org_984,上海市肿瘤研究所,机构
org_985,中国石油天然气集团公司管材研究所,机构
org_986,上海无线通信研究中心,机构
org_987,淮北师范大学,机构
org_988,深圳证券交易所,机构
org_989,农业部农药检定所,机构
org_990,重庆市人民医院,机构
org_991,山东省花生研究所,机构
org_992,四川理工学院,机构
org_993,中国工程物理研究院机械制造工艺研究所,机构
org_994,福建省气候中心,机构
org_995,杭州医学院,机构
org_996,齐鲁师范学院,机构
org_997,农业部沼气科学研究所,机构
org_998,运城学院,机构
org_999,广东省第二中医院,机构
org_1000,中国疾病预防控制中心辐射防护与核安全医学所,机构
org_1001,北京临近空间飞行器系统工程研究所,机构
org_1002,西安近代化学研究所,机构
org_1003,泰山学院,机构
org_1004,山西省中医药研究院,机构
org_1005,中国建筑科学研究院,机构
org_1006,中国人民解放军空军总医院,机构
org_1007,江苏省气象台,机构
org_1008,浙江省林业科学研究院,机构
org_1009,中国疾病预防控制中心性病艾滋病预防控制中心,机构
org_1010,沈阳体育学院,机构
org_1011,新疆师范大学,机构
org_1012,湖北航天化学技术研究所,机构
org_1013,煤科集团沈阳研究院有限公司,机构
org_1014,河南省农业科学院,机构
org_1015,中国人民武装警察部队工程大学,机构
org_1016,北京航天飞行控制中心,机构
org_1017,甘肃农业大学,机构
org_1018,黄冈师范学院,机构
org_1019,中国电子科技集团公司第四十四研究所,机构
org_1020,中国电子科技集团公司电子科学研究院,机构
org_1021,中国航空工业集团公司基础技术研究院,机构
org_1022,工业和信息化部电子第五研究所,机构
org_1023,湖南科技学院,机构
org_1024,白城师范学院,机构
org_1025,北京物资学院,机构
org_1026,顺德职业技术学院,机构
org_1027,广东省农业科学院农业资源与环境研究所,机构
org_1028,山东省水利科学研究院,机构
org_1029,重庆市肿瘤研究所,机构
org_1030,武汉材料保护研究所,机构
org_1031,湖南人文科技学院,机构
org_1032,新疆财经大学,机构
org_1033,宁波诺丁汉大学,机构
org_1034,陕西省动物研究所,机构
org_1035,中国气象局兰州干旱气象研究所,机构
org_1036,广东省农业科学院果树研究所,机构
org_1037,南昌工程学院,机构
org_1038,天津市环境保护科学研究院,机构
org_1039,江苏建康职业学院,机构
org_1040,重庆市科学技术研究院,机构
org_1041,云南省地震局,机构
org_1042,广州海洋地质调查局,机构
org_1043,广西壮族自治区自然博物馆,机构
org_1044,常州南京大学,机构
org_1045,天津市气象台,机构
org_1046,陕西省眼科研究所,机构
org_1047,衡水学院,机构
org_1048,中国人民武装警察部队总医院,机构
org_1049,湖南省气象科学研究所,机构
org_1050,福建出入境检验检疫局检验检疫技术中心,机构
org_1051,浙江水利水电学院,机构
org_1052,国家卫星海洋应用中心,机构
org_1053,右江民族医学院,机构
org_1054,陕西省中医药研究院,机构
org_1055,广东金融学院,机构
org_1056,中国中医科学院眼科医院,机构
org_1057,中国农业科学院研究生院,机构
org_1058,中国水产科学研究院南海水产研究所,机构
org_1059,吉林省地震局,机构
org_1060,国务院发展研究中心,机构
org_1061,贵州理工学院,机构
org_1062,浙江自然博物馆,机构
org_1063,中国人民解放军空军勤务学院,机构
org_1064,中国人民解放军空军航空大学,机构
org_1065,金华职业技术学院,机构
org_1066,陕西省微生物研究所,机构
org_1067,平顶山学院,机构
org_1068,湖南省人民医院,机构
org_1069,西安财经学院,机构
org_1070,浙江省血液中心,机构
org_1071,湖北省肿瘤医院,机构
org_1072,江苏省气象科学研究所,机构
org_1073,天津市中西医结合急腹症研究所,机构
org_1074,国家测绘地理信息局卫星测绘应用中心,机构
org_1075,太原工业学院,机构
org_1076,中国林业科学研究院林业新技术研究所,机构
org_1077,中国电建集团华东勘测设计研究院有限公司,机构
org_1078,环境保护部卫星环境应用中心,机构
org_1079,中国中医科学院中医基础理论研究所,机构
org_1080,中国人民解放军广州军区武汉总医院,机构
org_1081,西北核技术研究所,机构
org_1082,郑州师范学院,机构
org_1083,天津财经大学,机构
org_1084,天津市疾病预防控制中心,机构
org_1085,中国地质环境监测院,机构
org_1086,上海立信会计金融学院,机构
org_1087,中国工程物理研究院上海激光等离子体研究所,机构
org_1088,北京卫星环境工程研究所,机构
org_1089,中国疾病预防控制中心病毒病预防控制所,机构
org_1090,国家信息中心,机构
org_1091,安徽财经大学,机构
org_1092,牡丹江医学院,机构
org_1093,延安大学,机构
org_1094,中国工程物理研究院,机构
org_1095,陕西省气象科学研究所,机构
org_1096,四川省地震局,机构
org_1097,天津市中医药研究院附属医院,机构
org_1098,辽宁省农业科学院,机构
org_1099,国家测绘地理信息局大地测量数据处理中心,机构
org_1100,中国铁道科学研究院,机构
org_1101,北京市园林科学研究院,机构
org_1102,西安航空学院,机构
org_1103,中国社会科学院世界经济与政治研究所,机构
org_1104,中国科学院自然科学史研究所,机构
org_1105,河北科技师范学院,机构
org_1106,农业部南京农业机械化研究所,机构
org_1107,周口师范学院,机构
org_1108,北京体育大学,机构
org_1109,韶关学院,机构
org_1110,河南省疾病预防控制中心,机构
org_1111,深圳市气象局,机构
org_1112,滁州学院,机构
org_1113,上海纽约大学,机构
org_1114,安庆师范大学,机构
org_1115,中山市人民医院,机构
org_1116,广西壮族自治区气象减灾研究所,机构
org_1117,中国地质调查局南京地质调查中心,机构
org_1118,中国工程物理研究院电子工程研究所,机构
org_1119,潍坊学院,机构
org_1120,海南热带海洋学院,机构
org_1121,河南工程学院,机构
org_1122,国家卫生计生委科学技术研究所,机构
org_1123,湖南涉外经济学院,机构
org_1124,中国人民解放军战略支援部队信息工程大学,机构
org_1125,宜宾学院,机构
org_1126,中国人民解放军国防科技大学,机构
org_1127,五邑大学,机构
org_1128,湖南工商大学,机构
org_1129,中国检验检疫科学研究院,机构
org_1130,成都军区疾病预防控制中心军事医学研究所,机构
org_1131,广州市番禺区中心医院,机构
org_1132,云南省寄生虫病防治所,机构
org_1133,绵阳师范学院,机构
org_1134,吉林农业科技学院,机构
org_1135,黑龙江省农业科学院,机构
org_1136,四川省畜牧科学研究院,机构
org_1137,海口市人民医院,机构
org_1138,金陵科技学院,机构
org_1139,中国疾病预防控制中心寄生虫病预防控制所,机构
org_1140,沈阳铸造研究所,机构
org_1141,中国科学技术信息研究所,机构
org_1142,交通运输部公路科学研究所,机构
org_1143,四川省自然资源科学研究院,机构
org_1144,江苏里下河地区农业科学研究所,机构
org_1145,中国社会科学院工业经济研究所,机构
org_1146,甘肃省农业科学院,机构
org_1147,湖北师范大学,机构
org_1148,山西省农业科学院小麦研究所,机构
org_1149,安阳师范学院,机构
org_1150,北京市眼科研究所,机构
org_1151,中国工程物理研究院应用电子学研究所,机构
org_1152,中国人民武装警察部队学院,机构
org_1153,怀化学院,机构
org_1154,承德医学院,机构
org_1155,赣南师范大学,机构
org_1156,武汉生物工程学院,机构
org_1157,中国人民解放军61081部队,机构
org_1158,河北经贸大学,机构
org_1159,福建省地震局,机构
org_1160,西北有色金属研究院,机构
org_1161,广东省环境科学研究院,机构
org_1162,广东省林业科学研究院,机构
org_1163,北京动物园,机构
org_1164,中国航天科工飞航技术研究院,机构
org_1165,中国兵器工业集团第七〇研究所,机构
org_1166,西南政法大学,机构
org_1167,肇庆学院,机构
org_1168,湖北理工学院,机构
org_1169,北华大学,机构
org_1170,北京麋鹿生态实验中心,机构
org_1171,中国电子科技集团公司第五十五研究所,机构
org_1172,唐山师范学院,机构
org_1173,公安部物证鉴定中心,机构
org_1174,中国地震局第一监测中心,机构
org_1175,浙江行政学院,机构
org_1176,山西省气象台,机构
org_1177,河北工程大学,机构
org_1178,黄河科技学院,机构
org_1179,北京市地震局,机构
org_1180,广州市香港科大霍英东研究院,机构
org_1181,青海省交通科学研究院,机构
org_1182,太原市中心医院,机构
org_1183,中国人民解放军海军大连舰艇学院,机构
org_1184,上海体育科学研究所,机构
org_1185,中国疾病预防控制中心,机构
org_1186,河北省眼科医院,机构
org_1187,中国食品药品检定研究院,机构
org_1188,中国人民解放军第一一七医院,机构
org_1189,宁德师范学院,机构
org_1190,民政部国家减灾中心,机构
org_1191,新疆农业科学院,机构
org_1192,中国气象局气象探测中心,机构
org_1193,甘肃省中医院,机构
org_1194,湖北民族学院,机构
org_1195,上海市食品药品检验所,机构
org_1196,广州市疾病预防控制中心,机构
org_1197,西安医学院,机构
org_1198,衢州学院,机构
org_1199,河南省科学院高新技术研究中心,机构
org_1200,浙江省气象科学研究所,机构
org_1201,吉林省养蜂科学研究所,机构
org_1202,河北省农林科学院粮油作物研究所,机构
org_1203,广西壮族自治区药用植物园,机构
org_1204,西安空间无线电技术研究所,机构
org_1205,机械科学研究院哈尔滨焊接研究所,机构
org_1206,黑龙江省科学院微生物研究所,机构
org_1207,首都体育学院,机构
org_1208,中国社会科学院城市发展与环境研究所,机构
org_1209,天津体育学院,机构
org_1210,广西壮族自治区农业科学院,机构
org_1211,咸阳师范学院,机构
org_1212,广东省结核病控制中心,机构
org_1213,沈阳工程学院,机构
org_1214,中国人民解放军装备学院,机构
org_1215,上海无线电设备研究所,机构
org_1216,巢湖学院,机构
org_1217,湖南省林业科学院,机构
org_1218,安阳工学院,机构
org_1219,北京跟踪与通信技术研究所,机构
org_1220,中国兵器科学研究院宁波分院,机构
org_1221,广东警官学院,机构
org_1222,福建省肿瘤医院,机构
org_1223,深圳市仙湖植物园管理处,机构
org_1224,内蒙古医科大学,机构
org_1225,山东警察学院,机构
org_1226,四川省林业科学研究院,机构
org_1227,中国地质调查局油气资源调查中心,机构
org_1228,内蒙古自治区农牧业科学院,机构
org_1229,山西省农业科学院高粱研究所,机构
org_1230,中国农业科学院草原研究所,机构
org_1231,山东省气象台,机构
org_1232,河南财经政法大学,机构
org_1233,交通运输部科学研究院,机构
org_1234,长治学院,机构
org_1235,天津市海河医院,机构
org_1236,四川省农业科学院,机构
org_1237,广州市市政工程设计研究总院,机构
org_1238,中国船舶科学研究中心,机构
org_1239,乐山师范学院,机构
org_1240,江西省科学院,机构
org_1241,北方民族大学,机构
org_1242,西安航天动力研究所,机构
org_1243,中国电子科技集团公司第二十二研究所,机构
org_1244,上海空间电源研究所,机构
org_1245,中国船舶重工集团公司第七一五研究所,机构
org_1246,西北稀有金属材料研究院,机构
org_1247,南方电网科学研究院有限责任公司,机构
org_1248,莆田学院,机构
org_1249,中国中医科学院,机构
org_1250,北京市中西医结合医院,机构
org_1251,天津职业技术师范大学,机构
org_1252,商洛学院,机构
org_1253,天津市第五中心医院,机构
org_1254,中国皮革和制鞋工业研究院,机构
org_1255,河南省正骨研究院,机构
org_1256,云南中科灵长类生物医学重点实验室,机构
org_1257,嘉应学院,机构
org_1258,四川省中医药科学院,机构
org_1259,河北化工医药职业技术学院,机构
org_1260,湖南警察学院,机构
org_1261,湘南学院,机构
org_1262,北京低碳清洁能源研究所,机构
org_1263,广东省农业科学院水稻研究所,机构
org_1264,广东省农业科学院农业生物基因研究中心,机构
org_1265,上海市徐汇区大华医院,机构
org_1266,安徽新华学院,机构
org_1267,河南省地质调查院,机构
org_1268,宁波市农业科学研究院,机构
org_1269,上海市脑血管病防治研究所,机构
org_1270,广州体育学院,机构
org_1271,中国人民解放军第二一０医院,机构
org_1272,中国林业科学研究院林业科技信息研究所,机构
org_1273,天津市儿童医院,机构
org_1274,中煤科工集团西安研究院有限公司,机构
org_1275,上海航天控制技术研究所,机构
org_1276,西北民族大学,机构
org_1277,中国气象局武汉暴雨研究所,机构
org_1278,中国人民解放军国防大学,机构
org_1279,黑龙江工程学院,机构
org_1280,中国人民解放军陆军航空兵学院,机构
org_1281,中国人民解放军兰州军区乌鲁木齐总医院,机构
org_1282,国家海洋信息中心,机构
org_1283,鞍山师范学院,机构
org_1284,云南省气象科学研究所,机构
org_1285,中国气象局沈阳大气环境研究所,机构
org_1286,中国航天科技集团公司第四研究院,机构
org_1287,中国财政科学研究院,机构
org_1288,广东省水利水电科学研究院,机构
org_1289,西安文理学院,机构
org_1290,成都大熊猫繁育研究基地,机构
org_1291,唐山学院,机构
org_1292,中欧国际工商学院,机构
org_1293,国家卫生计生委卫生发展研究中心,机构
org_1294,大连市农业科学研究院,机构
org_1295,黑龙江省科学院技术物理研究所,机构
org_1296,龙岩学院,机构
org_1297,吉林化工学院,机构
org_1298,深圳市血液中心,机构
org_1299,上海市杨浦区中心医院,机构
org_1300,中国互联网络信息中心,机构
org_1301,山东交通学院,机构
org_1302,中国兵器工业第五九研究所,机构
org_1303,山西省农业科学院果树研究所,机构
org_1304,山东省海洋生物研究院,机构
org_1305,河北省人民医院,机构
org_1306,国家安全生产监督管理总局信息研究院,机构
org_1307,河北省科学院能源研究所,机构
org_1308,云南省农业科学院,机构
org_1309,中国兵器科学研究院,机构
org_1310,中国中医科学院中医药信息研究所,机构
org_1311,上海社会科学院,机构
org_1312,上海市静安区闸北中心医院,机构
org_1313,天津市公安医院,机构
org_1314,福建省亚热带植物研究所,机构
org_1315,上海市地震局,机构
org_1316,中国地震局第二监测中心,机构
org_1317,浙江清华长三角研究院,机构
org_1318,郑州轻金属研究院,机构
org_1319,中国安全生产科学研究院,机构
org_1320,山东省中医药研究院,机构
org_1321,北京诺赛基因组研究中心有限公司,机构
org_1322,中国兽医药品监察所,机构
org_1323,中国航天科工集团公司,机构
org_1324,内蒙古自治区水利科学研究院,机构
org_1325,中国气象局成都高原气象研究所,机构
org_1326,宿州学院,机构
org_1327,中国社会科学院农村发展研究所,机构
org_1328,黄淮学院,机构
org_1329,青海省畜牧兽医科学院,机构
org_1330,中国电子科技集团公司第二十九研究所,机构
org_1331,江苏省行政学院,机构
org_1332,青岛市疾病预防控制中心,机构
org_1333,中国水产科学研究院渔业机械仪器研究所,机构
org_1334,河南省职业病防治研究院,机构
org_1335,中国热带农业科学院海口实验站,机构
org_1336,滨州学院,机构
org_1337,国家体育总局运动医学研究所,机构
org_1338,宁波大红鹰学院,机构
org_1339,中国人民解放军军事交通学院,机构
org_1340,国家卫生计生委统计信息中心,机构
org_1341,延边大学,机构
org_1342,南京特殊教育师范学院,机构
org_1343,上海中药标准化研究中心,机构
org_1344,昆明冶金研究院,机构
org_1345,中国地质调查局水文地质环境地质调查中心,机构
org_1346,中国人民解放军海军潜艇学院,机构
org_1347,中铁西南科学研究院有限公司,机构
org_1348,淮南师范学院,机构
org_1349,河北省气象局,机构
org_1350,惠州市中心人民医院,机构
org_1351,故宫博物院,机构
org_1352,韩山师范学院,机构
org_1353,中国人民解放军第三二三医院,机构
org_1354,中国人民解放军第306医院,机构
org_1355,钦州学院,机构
org_1356,中国人民解放军第150中心医院,机构
org_1357,国家广播电影电视总局广播电视规划院,机构
org_1358,广东省疾病预防控制中心,机构
org_1359,教育部科技发展中心,机构
org_1360,楚雄师范学院,机构
org_1361,山东航天电子技术研究所,机构
org_1362,青海师范大学,机构
org_1363,江苏医药职业学院,机构
org_1364,徐州工程学院,机构
org_1365,河北省科学院生物研究所,机构
org_1366,杭州市第一人民医院,机构
org_1367,广州血液中心,机构
org_1368,煤炭总医院,机构
org_1369,中国医药集团总公司四川抗菌素工业研究所,机构
org_1370,中国人民解放军空军航空医学研究所,机构
org_1371,上海市光华中西医结合医院,机构
org_1372,天津市第二人民医院,机构
org_1373,青岛市市立医院,机构
org_1374,中国地震台网中心,机构
org_1375,山东省气象科学研究所,机构
org_1376,河北省地震局,机构
org_1377,中国土地勘测规划院,机构
org_1378,吉林省气象科学研究所,机构
org_1379,中国社会科学院民族学与人类学研究所,机构
org_1380,天津市食品加工工程中心,机构
org_1381,中国农业机械化科学研究院,机构
org_1382,中国农业科学院蚕业研究所,机构
org_1383,国家海洋局天津海水淡化与综合利用研究所,机构
org_1384,中国西安卫星测控中心,机构
org_1385,玉林师范学院,机构
org_1386,西安外国语大学,机构
org_1387,中国人民解放军防化研究院,机构
org_1388,池州学院,机构
org_1389,中国肉类食品综合研究中心,机构
org_1390,江苏省海洋水产研究所,机构
org_1391,成都体育学院,机构
org_1392,天津市安定医院,机构
org_1393,山东省地方病防治研究所,机构
org_1394,河南省中医药研究院,机构
org_1395,山东女子学院,机构
org_1396,铜仁学院,机构
org_1397,北京市劳动保护科学研究所,机构
org_1398,中国人民解放军新疆军区疾病预防控制中心,机构
org_1399,广东省中药研究所,机构
org_1400,中国人民解放军63928部队,机构
org_1401,大连市中心医院,机构
org_1402,浙江外国语学院,机构
org_1403,中国人民解放军61517部队,机构
org_1404,中国人民解放军海军医学研究所,机构
org_1405,中国人民解放军第二六一医院,机构
org_1406,科技部科技评估中心,机构
org_1407,审计署审计科研所,机构
org_1408,北京市海淀医院,机构
org_1409,国家发展和改革委员会产业经济与技术经济研究所,机构
org_1410,中国人民解放军总参谋部第五十四研究所,机构
org_1411,中国航空工业集团公司洛阳电光设备研究所,机构
org_1412,地壳运动监测工程研究中心,机构
org_1413,国家烟草质量监督检验中心,机构
org_1414,武汉市结核病防治所,机构
org_1415,厦门华侨亚热带植物引种园,机构
org_1416,广东省农业科学院植物保护研究所,机构
org_1417,广东省农业科学院作物研究所,机构
org_1418,河北省农林科学院谷子研究所,机构
org_1419,中国电子科技集团公司第二十八研究所,机构
org_1420,中国水产科学研究院珠江水产研究所,机构
org_1421,广东轻工职业技术学院,机构
org_1422,潍坊市中医院,机构
org_1423,广东省医学实验动物中心,机构
org_1424,中国教育科学研究院,机构
org_1425,北京语言大学,机构
org_1426,南京体育学院,机构
org_1427,中国船舶重工集团公司第七六〇研究所,机构
org_1428,辽宁省检验检疫科学技术研究院,机构
org_1429,国家基础地理信息中心,机构
org_1430,中国冶金地质总局矿产资源研究院,机构
org_1431,北京航天控制仪器研究所,机构
org_1432,江苏第二师范学院,机构
org_1433,中国航空工业集团公司沈阳飞机设计研究所,机构
org_1434,中国人民解放军第二0八医院,机构
org_1435,中国中医科学院中国医史文献研究所,机构
org_1436,山西省人民医院,机构
org_1437,中国空空导弹研究院,机构
org_1438,中国电子信息产业发展研究院,机构
org_1439,石家庄学院,机构
org_1440,北京电子科技学院,机构
org_1441,中国人民解放军西安通信学院,机构
org_1442,中国人民解放军第252医院,机构
org_1443,中国标准化研究院,机构
org_1444,中国动物疫病预防控制中心,机构
org_1445,重庆市中药研究院,机构
org_1446,福建省疾病预防控制中心,机构
org_1447,中国人民解放军第四〇一医院,机构
org_1448,天津国际生物医药联合研究院,机构
org_1449,卫生部人才交流服务中心,机构
org_1450,公安部第三研究所,机构
org_1451,国际关系学院,机构
org_1452,北京城市学院,机构
org_1453,中国地震灾害防御中心,机构
org_1454,国网电力科学研究院,机构
org_1455,陕西省地震局,机构
org_1456,渭南师范学院,机构
org_1457,山西省农业科学院作物科学研究所,机构
org_1458,中国热带农业科学院,机构
org_1459,通化师范学院,机构
org_1460,大庆师范学院,机构
org_1461,铜陵学院,机构
org_1462,中国商用飞机有限责任公司北京民用飞机技术研究中心,机构
org_1463,广东出入境检验检疫局检验检疫技术中心,机构
org_1464,湖南出入境检验检疫局检验检疫技术中心,机构
org_1465,中国社会科学院经济研究所,机构
org_1466,工业和信息化部电信传输研究所,机构
org_1467,北京强度环境研究所,机构
org_1468,北京市理化分析测试中心,机构
org_1469,公安部第一研究所,机构
org_1470,大连东软信息学院,机构
org_1471,中国人事科学研究院,机构
org_1472,贵州省植物保护研究所,机构
org_1473,广西壮族自治区人民医院,机构
org_1474,上海金融学院,机构
org_1475,国土资源部土地整治中心,机构
org_1476,中国科学院文献情报中心,机构
org_1477,攀枝花学院,机构
org_1478,宁波市微循环与莨菪类药研究所,机构
org_1479,中国电子科技集团公司第二十四研究所,机构
org_1480,中国人民银行金融研究所,机构
org_1481,中国人民解放军总参谋部第五十七研究所,机构
org_1482,北京市水科学技术研究院,机构
org_1483,上海市疾病预防控制中心,机构
org_1484,中科院广州化学有限公司,机构
org_1485,中国地质博物馆,机构
org_1486,中国飞机强度研究所,机构
org_1487,国家林业局森林病虫害防治总站,机构
org_1488,山西省农业科学院棉花研究所,机构
org_1489,北京自然博物馆,机构
org_1490,中国长江三峡集团公司中华鲟研究所,机构
org_1491,江苏徐州甘薯研究中心,机构
org_1492,广东省农业科学院,机构
org_1493,上海市水产研究所,机构
org_1494,甘肃省医学科学研究院,机构
org_1495,辽宁省林业科学研究院,机构
org_1496,中国社会科学院考古研究所,机构
org_1497,廊坊师范学院,机构
org_1498,江苏省地震局,机构
org_1499,杭州市疾病预防控制中心,机构
org_1500,宁波市医疗中心李惠利医院,机构
org_1501,航天中心医院,机构
org_1502,河南省人民医院,机构
org_1503,中国动物卫生与流行病学中心,机构
org_1504,山西省农业科学院生物技术研究中心,机构
org_1505,山东省海洋资源与环境研究院,机构
org_1506,上海市浦东新区公利医院,机构
org_1507,河北省中西医结合医药研究院,机构
org_1508,江苏省中医药研究院,机构
org_1509,敦煌研究院,机构
org_1510,郑州铁路职业技术学院,机构
org_1511,中国科学院对地观测与数字地球科学中心,机构
org_1512,河南教育学院,机构
org_1513,中国人民解放军空军指挥学院,机构
org_1514,上海北京大学,机构
org_1515,广州市第十二人民医院,机构
org_1516,山西省眼科医院,机构
